n,instance_index,instance_id,seed,dist_family,rho,heterogeneity,cost_scenario,method,experiment_scope,k_in,k_out,time_limit,mip_gap_target,solver_status,status_text,feasible,solver_runtime,wall_time,mip_gap,objective_raw,revenue_in_sample,revenue_out_sample,ratio_out_in,drop,bundle_space_size,bundle_price_count_full,used_cache,instance_path,result_path,log_path,error_message
10,1,cpbsd_instance_001_N10_K50_logit_rho-0.5_none_zero,21288306,logit,-0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.4613997936249,300.46531796455383,0.09943031972676239,8.498664661225662,8.524179625501846,7.343414228088473,0.861480465066589,0.13851953493341096,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho-0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho-0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho-0.5_none_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_logit_rho0.5_none_zero,21306306,logit,0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.3889420032501,300.39227986335754,0.05253276378622361,7.548365760594841,7.627621277239851,6.516168914982372,0.8542858485155844,0.14571415148441558,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_none_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_logit_rho0.0_none_zero,21297306,logit,0.0,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.7153580188751,300.72620582580566,0.035609150457836525,8.391862905136282,8.391862905136282,7.164816822583016,0.8537814432356555,0.14621855676434448,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_none_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_lognormal_rho0.0_partial_zero,21327306,lognormal,0.0,partial,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.3701241016388,300.3705880641937,0.38890288058057365,19.947548974205827,19.947548974205827,16.833756169661452,0.8439009820920446,0.15609901790795544,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_lognormal_rho0.0_partial_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_lognormal_rho0.0_partial_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_lognormal_rho0.0_partial_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_logit_rho0.5_partial_hvhm,21310306,logit,0.5,partial,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.3608820438385,300.3663432598114,0.12726704109152576,2.987950838938659,2.9612577189227727,2.4733457938167014,0.8352348996886496,0.1647651003113504,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_partial_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_partial_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_partial_hvhm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_lognormal_rho0.5_partial_zero,21336306,lognormal,0.5,partial,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,302.65218710899353,302.65953302383423,0.1765651896120247,21.0378165518767,21.101825333100514,17.594359308494134,0.8337837618670582,0.16621623813294184,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_lognormal_rho0.5_partial_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_lognormal_rho0.5_partial_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_lognormal_rho0.5_partial_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_logit_rho0.0_partial_hvhm,21301306,logit,0.0,partial,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.92071890830994,300.92629504203796,0.46645661017331685,2.573350420086087,2.5750128473167444,2.143132383903148,0.83228026847958,0.16771973152041997,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_partial_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_partial_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_partial_hvhm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_logit_rho0.5_full_hvhm,21313306,logit,0.5,full,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.56410121917725,300.57134318351746,0.1414988067424086,2.4587638069917688,2.4712266675896903,2.0563457507211083,0.8321153934158391,0.16788460658416093,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_full_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_full_hvhm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_logit_rho0.5_none_hvlm,21308306,logit,0.5,none,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,301.67752408981323,301.6777982711792,0.2362103665086759,1.7399320094220139,1.746304880960139,1.4433443541189013,0.8265133825459696,0.17348661745403038,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_none_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_none_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.5_none_hvlm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvlm,21305306,logit,0.0,full,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.54194498062134,300.5473539829254,0.6728602952402574,1.5039238642104802,1.5039238642104806,1.223109206904292,0.8132786745467273,0.1867213254532727,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvlm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_uniform_rho-0.5_full_zero,21375306,uniform,-0.5,full,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.46296215057373,300.46647810935974,0.036951147704728855,50.98961833004323,51.69907959116875,41.2688365266269,0.7982508944642112,0.20174910553578884,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_uniform_rho-0.5_full_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_uniform_rho-0.5_full_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_uniform_rho-0.5_full_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_normal_rho0.0_partial_hvlm,21356306,normal,0.0,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.6856110095978,300.6943199634552,0.14527231309412544,3.778867925199632,3.5695783305749686,2.8466863236622255,0.7974853218037371,0.2025146781962629,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_normal_rho0.0_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho0.0_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho0.0_partial_hvlm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_normal_rho-0.5_none_zero,21342306,normal,-0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.33555006980896,300.3357539176941,0.0290495614217483,8.892305545030448,8.894044738345414,7.0355896036017915,0.7910449981512735,0.2089550018487265,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_normal_rho-0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho-0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho-0.5_none_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_lognormal_rho-0.5_partial_hvlm,21320306,lognormal,-0.5,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.6644208431244,300.6658389568329,0.24349162897342663,5.129863099021344,4.986593532983231,3.8841069891145192,0.778909883756026,0.221090116243974,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_lognormal_rho-0.5_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_lognormal_rho-0.5_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_lognormal_rho-0.5_partial_hvlm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_normal_rho-0.5_partial_hvlm,21347306,normal,-0.5,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.57160806655884,300.58232975006104,0.043134685741300104,4.170971958506546,4.170971958506547,3.218366838251262,0.771610758899378,0.22838924110062198,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_normal_rho-0.5_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho-0.5_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho-0.5_partial_hvlm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_exponential_rho-0.5_partial_zero,21264306,exponential,-0.5,partial,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,301.05041003227234,301.05207109451294,2.09828400640899,8.618474688851391,8.625864754652556,6.479276761691819,0.7511451832347679,0.24885481676523213,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_exponential_rho-0.5_partial_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_exponential_rho-0.5_partial_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_exponential_rho-0.5_partial_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_lognormal_rho0.0_full_zero,21330306,lognormal,0.0,full,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.8566620349884,300.85846972465515,0.7005153196731696,25.325506862483902,25.325506862483895,18.693540942198013,0.7381309698440749,0.2618690301559251,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_lognormal_rho0.0_full_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_lognormal_rho0.0_full_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_lognormal_rho0.0_full_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_normal_rho0.0_partial_zero,21354306,normal,0.0,partial,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.48853611946106,300.4943640232086,1.1941378929981918,14.58948374328212,14.613512611948066,10.775586480215265,0.737371415507939,0.26262858449206095,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_normal_rho0.0_partial_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho0.0_partial_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho0.0_partial_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_normal_rho-0.5_full_hvhm,21349306,normal,-0.5,full,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.4853341579437,300.4861869812012,0.16307658227143343,3.65678154834687,3.7358996344378066,2.753607472138239,0.7370667688059058,0.2629332311940942,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_normal_rho-0.5_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho-0.5_full_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho-0.5_full_hvhm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_normal_rho0.5_none_hvlm,21362306,normal,0.5,none,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.47258400917053,300.47321105003357,0.16888942145879832,2.3770319270802798,2.3846882532100846,1.7409832231502413,0.7300674294875497,0.26993257051245034,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_normal_rho0.5_none_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho0.5_none_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_normal_rho0.5_none_hvlm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_logit_rho0.0_none_hvhm,21298306,logit,0.0,none,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.5585300922394,300.5618290901184,0.155220019476648,1.5140370797024723,1.5152568756439546,1.0955862137506756,0.7230366226090034,0.27696337739099663,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_none_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_none_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho0.0_none_hvhm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_uniform_rho0.5_partial_hvlm,21392306,uniform,0.5,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.77959990501404,300.78638315200806,0.094891558774272,3.723124034773642,3.6521121973494775,2.6070392072611805,0.7138442266788082,0.2861557733211918,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_uniform_rho0.5_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_uniform_rho0.5_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_uniform_rho0.5_partial_hvlm__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_uniform_rho0.5_none_zero,21387306,uniform,0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.4830379486084,300.4876778125763,0.8605506070086111,4.53039967420775,4.530399674207749,3.1975910845468376,0.7058077243716945,0.2941922756283055,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_uniform_rho0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_uniform_rho0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_uniform_rho0.5_none_zero__mb.solver.log,
10,1,cpbsd_instance_001_N10_K50_logit_rho-0.5_full_hvhm,21295306,logit,-0.5,full,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,301.664892911911,301.66930294036865,0.36155374803287055,2.7543903968601313,2.7290589133257175,1.9141743410113796,0.7014045507279674,0.29859544927203263,1024,1024,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n10/cpbsd_instance_001_N10_K50_logit_rho-0.5_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho-0.5_full_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n10/cpbsd_instance_001_N10_K50_logit_rho-0.5_full_hvhm__mb.solver.log,
